,Open,High,Low,Close,Strategy,Stock,Signal,Value,SMA_Call,RSI_Call,MACD_Call,Pivot_Call,PCR_Call,BB_Call,VWAP_Call,SuperTrend_Call,buy_probability,sell_probability,StopLoss,Target,Qty,Spot_Price,expiry,Strike_Buy_Price,premium_StopLoss,premium_Target,lotsize,premium_Qty,historic_profit,current_script,token,exec_rnk,conclusion,execution_date,rnk,order_id,order_place,client_id,Hit Timestamp,Hit Price,Profit/Loss,Date,Day_Open,Day_High,Day_Low,Day_Close,Datetime
5659,17972.25,17977.8,17969.95,17971.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:19:00+00:00
5660,17972.55,17983.3,17968.85,17980.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:20:00+00:00
5661,17979.7,17992.1,17978.55,17987.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:21:00+00:00
5662,17987.5,17989.8,17981.85,17989.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:22:00+00:00
5663,17987.7,17990.3,17984.6,17985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:23:00+00:00
5664,17985.2,17991.9,17980.55,17980.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:24:00+00:00
5665,17978.65,17978.65,17967.5,17970.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:25:00+00:00
5666,17971.0,17987.65,17969.5,17987.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:26:00+00:00
5667,17987.8,17989.6,17984.0,17985.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:27:00+00:00
5668,17986.15,17988.9,17984.45,17988.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:28:00+00:00
5669,17988.75,18002.85,17988.7,18002.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:29:00+00:00
5670,18003.3,18004.3,17993.15,17997.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:30:00+00:00
5671,17995.65,17995.65,17982.45,17982.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:31:00+00:00
5672,17981.55,17987.0,17979.1,17985.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:32:00+00:00
5673,17985.3,17987.1,17982.95,17982.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:33:00+00:00
5674,17980.95,17986.75,17979.55,17986.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:34:00+00:00
5675,17986.75,17995.65,17985.9,17989.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:35:00+00:00
5676,17989.85,17992.9,17984.0,17985.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:36:00+00:00
5677,17986.95,17989.55,17983.9,17986.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:37:00+00:00
5678,17987.35,17994.75,17986.7,17992.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:38:00+00:00
5679,17992.2,18007.35,17992.2,18007.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:39:00+00:00
5680,18009.25,18010.55,18005.35,18009.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:40:00+00:00
5681,18010.3,18020.15,18010.15,18016.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:41:00+00:00
5682,18016.05,18016.05,17995.55,17997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:42:00+00:00
5683,17998.55,18000.5,17988.95,17997.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:43:00+00:00
5684,17997.95,18005.3,17994.9,18005.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:44:00+00:00
5685,18005.8,18007.1,17996.9,17998.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:45:00+00:00
5686,17998.25,18004.0,17996.55,17998.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:46:00+00:00
5687,17999.45,17999.45,17993.6,17996.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:47:00+00:00
5688,17997.65,18009.8,17996.65,18005.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:48:00+00:00
5689,18005.1,18005.45,17999.85,18002.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:49:00+00:00
5690,18003.2,18010.9,18002.85,18010.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:50:00+00:00
5691,18010.0,18015.25,18009.25,18012.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:51:00+00:00
5692,18012.85,18014.55,18005.9,18008.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:52:00+00:00
5693,18008.45,18013.4,18008.25,18012.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:53:00+00:00
5694,18012.3,18014.4,18005.5,18007.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:54:00+00:00
5695,18008.05,18014.2,18006.2,18014.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:55:00+00:00
5696,18014.65,18025.15,18014.2,18025.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:56:00+00:00
5697,18025.25,18029.55,18024.4,18026.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:57:00+00:00
5698,18026.0,18026.5,18020.75,18022.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:58:00+00:00
5699,18022.4,18034.4,18022.3,18033.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 04:59:00+00:00
5700,18033.4,18037.35,18028.45,18030.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:00:00+00:00
5701,18030.0,18031.35,18019.95,18020.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:01:00+00:00
5702,18019.95,18032.75,18019.95,18032.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:02:00+00:00
5703,18033.35,18035.4,18030.6,18033.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:03:00+00:00
5704,18033.4,18039.15,18031.6,18038.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:04:00+00:00
5705,18038.2,18039.5,18031.6,18032.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:05:00+00:00
5706,18030.6,18036.1,18029.85,18035.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:06:00+00:00
5707,18035.75,18043.05,18033.45,18043.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:07:00+00:00
5708,18042.55,18048.15,18041.5,18046.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:08:00+00:00
5709,18046.15,18046.15,18040.75,18041.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:09:00+00:00
5710,18042.35,18045.55,18040.4,18044.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:10:00+00:00
5711,18043.9,18043.9,18032.0,18033.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:11:00+00:00
5712,18031.7,18034.4,18026.65,18034.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:12:00+00:00
5713,18033.8,18039.2,18031.7,18038.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:13:00+00:00
5714,18039.1,18039.1,18034.7,18035.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:14:00+00:00
5715,18035.15,18040.1,18035.0,18035.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:15:00+00:00
5716,18035.05,18035.1,18024.4,18024.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:16:00+00:00
5717,18025.15,18030.0,18022.65,18030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:17:00+00:00
5718,18030.2,18041.0,18030.2,18038.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:18:00+00:00
5719,18038.45,18039.6,18035.65,18038.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:19:00+00:00
5720,18038.45,18039.75,18036.9,18038.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:20:00+00:00
5721,18038.55,18041.05,18034.1,18041.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:21:00+00:00
5722,18040.25,18045.9,18040.25,18045.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:22:00+00:00
5723,18045.95,18046.75,18041.75,18046.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:23:00+00:00
5724,18047.25,18049.1,18044.0,18048.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:24:00+00:00
5725,18049.55,18051.9,18047.7,18047.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:25:00+00:00
5726,18047.35,18049.25,18044.1,18044.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:26:00+00:00
5727,18044.75,18051.7,18040.25,18049.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:27:00+00:00
5728,18049.7,18049.75,18046.95,18047.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:28:00+00:00
5729,18047.45,18049.35,18047.45,18048.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:29:00+00:00
5730,18048.45,18051.2,18047.85,18048.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:30:00+00:00
5731,18048.8,18049.8,18044.6,18045.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:31:00+00:00
5732,18046.2,18048.85,18042.8,18043.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:32:00+00:00
5733,18044.1,18045.8,18040.65,18045.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:33:00+00:00
5734,18045.25,18052.1,18044.2,18051.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:34:00+00:00
5735,18050.7,18056.6,18049.35,18056.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:35:00+00:00
5736,18056.3,18056.45,18053.2,18055.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:36:00+00:00
5737,18054.4,18057.45,18051.4,18055.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:37:00+00:00
5738,18055.65,18057.45,18053.8,18056.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:38:00+00:00
5739,18056.35,18056.45,18051.75,18055.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:39:00+00:00
5740,18055.6,18058.4,18055.05,18057.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:40:00+00:00
5741,18057.8,18060.2,18057.5,18057.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:41:00+00:00
5742,18057.25,18057.25,18052.3,18054.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:42:00+00:00
5743,18054.5,18054.95,18042.75,18047.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:43:00+00:00
5744,18048.5,18050.65,18043.2,18049.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:44:00+00:00
5745,18048.0,18048.1,18037.1,18037.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:45:00+00:00
5746,18036.6,18037.25,18030.8,18036.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:46:00+00:00
5747,18036.6,18039.8,18035.7,18038.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:47:00+00:00
5748,18038.3,18049.15,18035.95,18047.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:48:00+00:00
5749,18047.8,18056.05,18045.35,18056.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:49:00+00:00
5750,18056.65,18056.65,18052.3,18054.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:50:00+00:00
5751,18055.0,18062.55,18053.4,18053.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:51:00+00:00
5752,18053.9,18056.85,18051.45,18053.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:52:00+00:00
5753,18054.5,18055.1,18047.05,18047.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:53:00+00:00
5754,18047.1,18049.05,18044.2,18046.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:54:00+00:00
5755,18047.3,18047.3,18040.8,18043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:55:00+00:00
5756,18042.8,18046.6,18042.8,18046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:56:00+00:00
5757,18045.6,18049.5,18045.6,18048.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:57:00+00:00
5758,18049.0,18050.75,18046.3,18047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:58:00+00:00
5759,18046.7,18048.2,18043.3,18044.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 05:59:00+00:00
5760,18044.05,18044.5,18040.1,18044.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:00:00+00:00
5761,18044.25,18046.65,18041.95,18045.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:01:00+00:00
5762,18044.8,18047.65,18043.2,18043.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:02:00+00:00
5763,18043.5,18045.6,18040.05,18040.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:03:00+00:00
5764,18039.5,18042.65,18038.4,18039.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:04:00+00:00
5765,18039.2,18040.35,18035.75,18039.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:05:00+00:00
5766,18040.5,18044.05,18038.65,18041.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:06:00+00:00
5767,18041.3,18042.4,18039.85,18040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:07:00+00:00
5768,18040.05,18043.6,18037.5,18041.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:08:00+00:00
5769,18042.45,18042.5,18033.6,18035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:09:00+00:00
5770,18034.65,18035.55,18029.55,18031.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:10:00+00:00
5771,18031.55,18032.25,18029.2,18032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:11:00+00:00
5772,18031.05,18037.9,18030.75,18035.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:12:00+00:00
5773,18035.85,18038.55,18034.35,18037.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:13:00+00:00
5774,18037.55,18044.1,18036.4,18041.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:14:00+00:00
5775,18041.75,18044.0,18038.4,18042.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:15:00+00:00
5776,18042.4,18045.85,18042.25,18045.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:16:00+00:00
5777,18045.05,18047.05,18043.25,18044.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:17:00+00:00
5778,18045.0,18045.25,18041.05,18041.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:18:00+00:00
5779,18041.5,18041.5,18035.75,18040.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:19:00+00:00
5780,18040.15,18045.15,18038.1,18045.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:20:00+00:00
5781,18045.4,18049.95,18043.95,18049.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:21:00+00:00
5782,18049.8,18058.0,18048.1,18058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:22:00+00:00
5783,18058.2,18059.0,18055.85,18058.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:23:00+00:00
5784,18058.35,18062.7,18056.6,18060.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:24:00+00:00
5785,18061.2,18062.1,18057.5,18059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:25:00+00:00
5786,18058.85,18059.65,18053.65,18055.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:26:00+00:00
5787,18055.25,18060.2,18053.85,18057.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:27:00+00:00
5788,18058.15,18059.1,18055.25,18056.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:28:00+00:00
5789,18056.55,18057.9,18053.4,18054.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:29:00+00:00
5790,18054.7,18057.1,18052.55,18052.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,18089.8,18148.6,17967.5,18136.0,2022-12-27 06:30:00+00:00
